book,publisher
83553429,"Little, brown and Company, Boston, MA"
21365022477,
30698751346,Chronicle Books
30082066503,DAW
984123357,Dell
30698093801,Quirk Books
30697548961,Digireads.com
22675915127,Ace
30661430307,Sphere
17890869065,"Pinnacle Books, NY"
30089056152,"Frogmore, St. Albans: Panther Books 1974"
30711925067,Carroll & Graf Pub
12831397379,"Toronto: Better Publications of Canada, Ltd. 1st Edition"
30698722525,Dover
30457824757,
22382202062,"Heritage Press, New York"
22841507907,"Galaxy, NY"
30584458459,Dell
65673800,"N.Y.: Doubleday, 1976"
30726580255,Peter Pauper Pr
17371948547,Consul
30738444400,
30713249176,"Pocket Books, New York"
30099318421,
30582851686,"Berkley (1958)., New York"
30628301815,Scholastic Book Services
853284712,LE MASQUE 8
30699543518,UNKNO
22701889737,Ace
10652834828,Ballantine
30137583215,Ace
30745362638,Dover
11868532365,
30293395022,Ballantine
30649599040,Wordsworth Editions
1264738702,"J. M. Dent & Company, London"
19127591848,Ballantine
30732878860,
30748473334,Wordsworth Editions Ltd
30561388582,Daedalus Books Inc Remainders
30656807540,ANAYA INFANTIL Y JUVENIL
30137468883,sphere
30699618857,Ballantine
18383511073,"University Books, New York"
30614259462,David McKay
20637373744,"Coles, Toronto"
21096681031,
5496144692,"D A W Books, Incorporated, New York, NY, U.S.A."
30624717948,
30209627048,Ballantine
30137571170,"ziff davis,"
30429251015,Baronet Books
22841327992,Fawcett Gold Medal
30403758442,DELL
30709514558,Modern Library
30713802923,NY Bantam Books 1979.
9485330598,Ace
30431202174,Bantam Classics
30428884279,Signet
30241829940,Dover
30728068624,Nelson Doubleday
30577486697,"Dodd, Mead & Company"
22894718504,DAW
30266094853,
30035584006,"Airmont Books, Airmont Books"
21597656081,"Ultimate Publishing, New York, U.S.A."
20652986678,Ace
30747319481,Faber and Faber
30724605889,Dover
30704848506,Dover
30699462877,Saunders
30698834339,Signet Classics
30351804504,Ballantine
30652209861,Ace
30272639028,
30137483081,"leisure book,"
30388206476,Barnes & Noble
30137476039,Ace
30699620626,Dell
30711791799,HERITAGE PRESS (1942)
30282661504,Mercury Press
30585273136,Ballantine
30361159085,Review of Reviews Co
4818056153,"Better Publications Inc, New York, NY"
30740503766,Signet
30474612932,Fall River Press
30697311398,Weidenfeld & Nicolson Ltd
30738898100,
30563023177,Ace
30584482107,"Garden City, NY: Doubleday & Com"
22871220062,
30709086311,"Fantasy House, NY"
30657334867,Ace
30688560200,Oxford University Press
30740326791,Larson Publications 11
30364456258,"Farrar, Straus & Cudahy"
30605745683,Doubleday
30625413238,"DODD, MEAD & COMPANY"
30109875444,Fawcett Gold Medal
30697809792,Little Brown & Company
4914325028,"Creative Writing, Chicago"
17543362116,"The British Museum, London"
22916847459,Random House Publishing Group
30726129219,
21733239985,J'ai Lu 735
30238717923,Dover
30574047917,Dell 8625
30037285206,Chilton/Haynes
30137493507,"berkley book,"
30698080718,Penguin
30607480937,Pantianos Classics
30604760915,Ace
30527135384,Cengage Learning
30137573307,popular publication
30382586132,
14081124502,"Heritage Press, New York"
10107167383,"The Peter Pauper Press, Mount Vernon, New York"
30263143648,Multnomah Books
13242174940,Ace
30744721844,Dover
8326462693,Berkley
22650687536,"Oxford University Press, U.S.A."
30711992531,Ballantine
30717356365,Scribners
30531169630,
30455492027,"Pellegrini and Cudahy, N.Y."
609539036,The Review of Reviews Co.
30723905590,Ballantine
216354280,"Nelson Doubleday, Inc., Garden City"
30414561354,Dover
863170238,LE MASQUE science-fiction 8
30745601265,W W Norton & Co Ltd
30738397785,Taylor & Francis Group
30310722935,Ballantine
30280143226,
6774816300,Tandem rpt.1973 : ( 23 other books by this author also available.) Paperback. Book orders are shipped on a daily basis.
6021822031,Spring Books/ The Hamlyn Publishing Group Ltd.
11380859023,"Dell, New York"
1296020777,"Modern Library [ca. 1940?], New York"
30520573753,Religious Tract Society
30150690738,Ballantine
30697585622,Terripam Pub
30743808779,Pearson ESL
30266634363,
30743861864,"Atlantic Publishing, Croxley Green"
30575342582,Wordsworth Editions Ltd
30734749119,"Dodd, Mead and Company 1970/70"
30266563932,
30694830193,Ballantine
603144474,Candlelight Press. NY 1969
30745840289,"Mycroft & Moran, Sauk City"
30737223581,
22683265683,"Benjamin Blom, Inc."
30606959668,Ballantine
30727927074,Nelson Doubleday
30137593920,pinnacle
30740070714,"Wordsworth Editions, Limited"
30137454737,best books
21434999311,A.L. Burt
8178753643,Ace
18539950882,"Better Publications, NY"
30745138508,Dover
1102094449,Atlantic Monthly
32484945,Paperback Library. 1966
7388438240,R. S. Peale & Co.
8230497388,"Dell, United States"
308245316,Ace
30704988561,Barnes & Noble Classics
9530844869,"Lancer Books, NY"
30605083185,Ballantine
9180305971,"Berkley Books, New York"
30739229028,Random House Publishing Group
22299441836,Barcelona: Editors S.A.
19451559664,Ballantine
30601404684,Ace
14782010790,"Thomas Nelson Inc [1974], Nashville"
30050460043,"Popular Library, NY"
30575300611,Wiley
30697319843,Back Bay Books
22427892967,Ace
30272419074,
30509572612,Ace
30137476833,berkley
30081982421,The Folio Society
13367849320,Garden City Pub
30325397508,D. McKay
30048732560,Del Rey
30737280785,Penguin Publishing Group
30744109237,Modern Library
22583979507,
30697500211,Tor Classics
30580442842,William Collins
30732178601,University Books
30551324245,Ballantine
10824574563,Ballantine
30748857987,Wordsworth Editions Ltd
932020316,Dell
30335880043,Amsco School Pubns
22661134609,"Pellegrini and Cudahy, New York"
7063833246,"Duell, Sloan & Pearce"
30053400255,Ace
30137479603,"daw book,"
30440961203,
30531969395,Random House Value Publishing
30602338658,Consul 1443
11793082184,Dover
30622722220,"Chaosium, Inc."
30599798708,"Published by Harper & Bros, New York"
22907946926,Dover
30543622373,
30732781576,Ace
30669919947,Blurb
30697389889,Dover
22596007898,NELSON DOUBLEDAY
30739232782,
30625231319,"Barnes & Noble, Incorporated"
30583466085,"Arkham House Publishers, Inc."
30331176058,"Ultimate Publishing, Flushing, New York"
9145641227,"Love Romances, NY"
30649592179,Houghton Mifflin School
30398738547,Penguin Books
30717102651,Fawcett Gold Medal T2690
3367383210,Dover
30740202741,
30699587440,Riverside Press
30615939755,Scholastic Inc.
30463230525,Ace
30763239745,Harvest
30035343747,New York: Lion Books # 205 1st Edition
30529973041,
30739477145,Penguin Publishing Group
19356971628,
30327935031,Wiley
188965348,Ballantine
30137468216,"columbia publications,"
22844641099,Routledge and Kegan Paul
15367051897,"Duell, Sloan and Pearce"
30376347976,"QUALEA EDITORIAL, S.L"
30607132307,"Coward-McCann, Inc., New York"
30699108098,Random House Books for Young Readers
30731157390,Back Bay Books
30734776683,Scholastic Books
821601486,"Candlelight Press, New York"
30551320876,Ace
30611940114,Ace
30099232337,
30575303761,Random House Books for Young Readers
20520790080,Dell 3361
30717075908,Ballantine
30739213227,
30663390556,Abdo Pub Co
22827672570,"CREATIVE AGE PRESS., NEW YORK."
66711815,"Duell, Sloan, & Pearce New York 1963"
1958318850,Consul Books
30739230330,"W. Clement Stone, P M A Communications, Incorporated"
850832649,"Arkham House, Sauk City, WI"
30268653674,
8150199,"Pioneer Press Co, St. Paul"
30738695315,
30705294302,Belmont
30642161345,
30533416902,"Galaxy, NY"
30285738150,"Theosophical Publishing Society, London"
30739622432,Flammarion et Cie
30137591101,ultimate publishing
30740077222,Random House Publishing Group
30663069719,Causeway Books
30728232982,Panther Books
30602361206,Clark Publishing
30282660639,"Ultimate Publishing Company, Inc."
13987953261,"Ultimate Publishing, NY"
30582624689,Ballantine
17004357111,"The New American Library, New York, New York"
15439783890,"Galaxy, NY"
30556291864,Dover
30720878133,
30538798936,"Doherty Associates, LLC, Tom"
30697437841,Perfection Learning
1189239795,Publisher Unknown
30546612060,Mystery Guild
30620977627,Ballantine
30330352841,Valdemar
30139066173,Cideb Editrice
30728026187,Ace
30665747424,Fawcett
622346719,"Scholastic Library #T-280, New York"
1102141209,Dover
30266262734,
30710748628,Bantam Classics
30661510496,Ballantine
30615892611,Ballantine
30324807373,
30669949404,Laurel
30687808805,Belmont Books
30602095675,- -
22479709077,"Consul Books, London"
30555760733,Hart-Davis MacGibbon Ltd.
30601406614,Dell
30450475553,Oregon Historical Society
30746370025,St. Martin's/Bookspan
15359630686,
30437925839,"Davis Publications, New York"
30380164628,Dover
1021583698,"Orbit, London"
30551324259,Ballantine
15774458757,"Dodd, Mead"
5629019185,Berkley Books
30280711984,Ace
30606310947,Penguin Classics
30739634369,"Facts On File, Incorporated 11"
30517631526,Back Bay Books
22599942596,"The Candlelight Press, New York"
847860331,Love Romance
30137476938,Ace
30728383062,Ballantine
30697718155,Barnes & Noble Classics
19497674676,BERKLEY
30445339512,Northwestern University Press
5710512365,
60871419,Ace
3876264612,"Daw Books, United States"
30040431486,Bantam
22922173703,"Skyhorse Publishing Company, Incorporated"
30727552377,Penguin Classics
30406206530,Gramercy
30137497189,sphere
30209629953,Ace
30697621355,Ace
30740142994,"Doherty Associates, LLC, Tom"
780275740,Dover
30692283046,Penguin Classics
30625160902,Pinnacle
30697527231,Modern Library
30516883197,Dover
30276975042,
30738546646,
30649672965,DAW
30725875689,Ballantine
30101647311,
30293289548,
30738745125,"Doherty Associates, LLC, Tom"
30001040080,"Quest Books, 1992"
30728388487,Dover
30533406866,"Mercury Press, NY"
30259761888,"Joseph Payne Brennan, New Haven, CT, U.S.A."
30602337846,"Farrar, Straus & Young"
8230497389,"Dell, United States"
30668294381,Ballantine
30315256438,Ace
30652436573,
30271419605,
17662494296,"Farrar Straus & Cudahy/ Vision Books, New York"
30134711326,Dell
22585196763,"Bantam, New York"
30553643926,DAW
30699357245,Peter Pan 1977.
30723974190,Hawthorn Books
8137885819,Kent State University Press
30640453766,BBC Physical Audio
22887199046,Random House Publishing Group
30218703451,Bell Publishing Co.
30740054286,Penguin Publishing Group
30546928909,University Books
30449756429,Ultimate Publishing Co.
30425813624,
12315963316,"R. S. Peale & Company, Chicago"
30734077625,Ace
30262009062,B&H Publishing Group
30738694398,
30698960886,Everyman Paperbacks
871522224,"Ultimate Publishing, NY"
30271454924,
30275819939,
20653272603,Daw
1101879174,"Hanro Corp., NY"
30029267819,Real Reads
30724003777,Ballantine
22676102550,Modern Library
1738430087,Pellegrini & Cudahy
30699259662,Coronet Books
30467337868,The Heritage Press
30727590328,Dell
30750405239,W. W. Norton & Company
121220168,"Doubleday & Co., Garden City, N.Y."
22754651656,S. W. Tilton & Co.
62351857,Nelson Doubleday Inc. 1977
30641516128,"Thomas Y Crowell n. d. but circa 1910, New York"
30697452011,Avenel Books by Random House
21322375628,Four Square
30741577088,Dover
248100776,Dover
30631484783,Independently Published
30732525901,SFBC Science Fiction
30731346304,Pocket
22420041368,Berkley Books
15638297746,"Insel Verlag,Frankfurt/-"
30733248427,
30695691930,Dell Publishing Company
30566301131,Ballantine
30627633543,Andesite Press
30698761556,Grand Central Publishing
30288801102,Belt Publishing
30503309448,Del Rey
30613900450,"Duell, Sloan and Pearce, New York, NY"
30399128298,Ace
30712145369,HarperCollins
22649310392,
30306567788,Castle Books
30699595561,"Fawcett Publications, Inc."
30522250407,
997539071,Ballantine
30137484015,fawcett gold medal
30394824875,"Oxford University Press, U.S.A."
30233264917,Spring Books
30282944830,
30505389765,Disney Press
22383660175,"Miraguano.Colecciï¿½n:Futurï¿½polis,nï¿½ 19"
30741484263,HarperCollins Publishers 11
937523538,"Dell Publishing Co., NY"
30266335109,
30752187460,
30739813657,
22540672906,Berkley Books
11792801576,Laurel
30527156442,Modern Pub
11456485306,"University Books, NY"
1006965354,"Standard Magazines, NY"
9180305969,"Belmont Towers, New York"
5482095359,"D A W Books, Incorporated, New York, NY, U.S.A."
8716371456,Berkeley Medallion
30395050949,Doubleday Anchor Books
30210706854,Alexis Gregory.
19080035637,"Love Romances, NY"
30699410476,HarperCollins
5161354242,"Little Brown (1960), Boston"
30568641569,
30750077050,Dutton
1371720116,"Fantasy House, NY"
30084423156,Whitman
22074725155,"Libra editrice, Bologna"
30585769400,
30739494507,Penguin Publishing Group
30717290443,William Morrow Paperbacks
30287591957,Fawcett Gold Medal T2690. January 1973
30171639844,Dover
30739681659,
30738992525,
22409081186,"The Heritage Press, New York"
30697844668,Outlet
30750074199,Dover
30351970942,Ballantine
14774647323,"Arkham House, Sauk City, Wisconsin"
30699194382,SparkNotes
22586126293,"Gramercy Publishing Company, New York, New York, U. S. A."
30685686258,National Geographic School Pub
30685433786,The Blackie Publishing Group
22426199166,Collier-Macmillan
22605110741,"Duell, Sloan and Pearce, New York"
12996200610,"The Modern Library n.y., New York"
30599395639,Disney Editions
30711354832,"Dell, NY"
30722929785,Oxford University Press
30728440570,Mariner Books
30641299976,Laurel
30450068460,McGraw-Hill/Irwin
30723603334,
973902063,"Crowell-Collier Press, London"
30739113360,"Oxford University Press, Incorporated"
18259794610,"University Books, Seacaucus, NJ"
30132483544,"Nelson Doubleday Inc, Garden City NY"
30704988270,Xlibris
22780996439,"Alianza editorial, Madrid"
30734390096,Thomas Nelson Publishers
30499170196,"M&M, Sauk City, WI"
22382796676,Dover
30463434090,Pinnacle Books
30738167214,Flammarion et Cie
14183164195,Ultimate Publishing
30125422594,LIBRA EDITRICE
30694829391,Ace
30739109187,New York Public Library
30697359411,Houghton Mifflin Company
30507078233,Berkley Medallion
22592723854,"Berkley Publishing Corp. [c.1952 but actually 1957], New York"
22505276004,Dell
30402806157,Little Brown & Company
878378547,Multimedia Publishing Company
30648086917,Fontana
22787667822,Dell Bookd
30551326310,Ballantine
30699201126,Wordsworth Editions Ltd
3576522085,Puffin
30667600584,Anchor
30550577736,
7844300686,"Orbit / Futura, U.K."
30137479593,"daw book,"
30414086551,Barnes & Noble Classics
30557185645,"Spring Books, London"
30740267258,
30125421710,LIBRA EDITRICE
30137545935,better publication
30514013256,"Lizars, Edinburgh."
30515024334,Berkley
22504943970,Belmont/Tower Books
30261630007,"Anchor, 1959"
30741044347,The Heritage Press
30705275472,Penguin Classics
14880271591,ALIANZA EDITORIAL
22734095018,"Thomas Nelson, Inc."
30699123883,Modern Pub
1076729864,"Edwin Hunt, Middletown"
30699541246,Popular Publishing
30536943832,Ballantine
30431433392,Signet
30530191975,Tor Books
18700775720,DAW
30137479611,doubleday
30694782191,Ace
30248723978,Centaur Press
30750374347,Houghton Mifflin Company
30709578245,"Garden City Publishing Company, Inc."
30699930688,"New York: Dell #4648, 1975"
30604875658,Ace
22593275020,"Martï¿½nez Roca, Barcelona"
20653272604,Daw
30315096965,Ballantine
30716487238,Dover
30695042267,University Books
30738249053,
16428300971,Ziff-Davis
30617460111,Dell Pub. Co
30741080006,Penguin Classics
30738870320,
1038427768,"Published by Mercury Press Inc., New York October . 1964."
30636272787,"World Publishing, New York"
30496231265,Harper & Row
30737660354,
5629020004,Four Square
30264461197,"Fictioneers, NY"
30271227565,
30385080650,Unibook
6621191428,Dover
30698084739,Del Rey
30443452373,"Christian Bourgois Editeur, Paris"
11685944861,Oriental Institute of the University of Chicago
6582538387,J' Ai Lu
22619067596,Wisconsin House
30665137644,Ballantine
22779262465,"Doublday & Company, Inc., New York"
30725020633,Anchor
30326127014,
30697823796,Nelson Doubleday
30125421709,LIBRA EDITRICE
1229827197,NY: Scribners
30137476849,"Berkley Letter Prefix Series. NY: Berkley Books, Inc."
30604561082,Ballantine
30698756688,HarperTeen
30353333565,Dover
30640447825,National Geographic School Pub
30612140279,Ballantine
30740513230,"Berkley, NY"
30137467005,"Pyramid Books. New York: Pyramid Books, Inc."
30751201324,Penguin Books
30035584066,"Dewolfe, Fiske & Co., Dewolfe, Fiske & Co."
30615044858,- -
19989438783,1956
184291816,"NEW YORK THOMAS Y. CROWELL COMPANY, PUBLISHERS 1913"
30737082499,Oxford University Press
30082088249,Ballantine
30512011230,"Teacher Created Materials, Incorporated"
30577440155,Greenhaven Pr
22890405147,"Citadel, New York"
