,book,language
4801,30271213685,English
4802,30217108541,English
4803,599227931,English
4804,22378278326,English
4805,30732992040,English
4806,30266445721,English
4807,30487669277,English
4808,1014397067,English
4809,30471646351,English
4810,30585199160,English
4811,13230271,English
4812,30738533204,English
4813,1242412807,English
4814,297204242,English
4815,30660759304,English
4816,30384224098,English
4817,30537467051,English
4818,30699652384,English
4819,18809808484,English
4820,30686801335,English
4821,12868601020,English
4822,30698959580,English
4823,155975488,English
4824,900553372,English
4825,30654299575,English
4826,30551329047,English
4827,30699040218,English
4828,30405426965,English
4829,30137499061,English
4830,30601263409,English
4831,30697439187,English
4832,30652644484,English
4833,30720803300,English
4834,30601420995,English
4835,30387776855,English
4836,30699454983,English
4837,30695825787,English
4838,30645091788,English
4839,30702960968,English
4840,30692453401,English
4841,16513127598,English
4842,224408800,English
4843,30544074077,English
4844,30525811959,English
4845,2408526594,English
4846,30137549011,English
4847,30137506404,English
4848,30627673010,English
4849,30628349406,English
4850,14359555312,English
4851,17816064813,English
4852,22408996562,English
4853,30697066666,English
4854,313984490,English
4855,30738437101,English
4856,30740792487,English
4857,30724510378,English
4858,30268656682,English
4859,21654972556,English
4860,30733181624,English
4861,30515172818,English
4862,30742306137,English
4863,30704186718,English
4864,30664226852,English
4865,30159779890,English
4866,30759699032,English
4867,30577410149,English
4868,30737437862,English
4869,30744683501,English
4870,30727536146,English
4871,30137503831,English
4872,30658939704,English
4873,30137478749,English
4874,30194177903,English
4875,11120462430,English
4876,30443169127,English
4877,30745837745,English
4878,462217850,English
4879,22540656781,English
4880,30515506972,English
4881,30649667477,English
4882,22467466032,English
4883,30719426193,English
4884,30138212152,English
4885,3473387368,English
4886,30700280176,English
4887,30723876842,English
4888,13242171056,English
4889,30730262018,English
4890,30645102956,German
4891,30523181342,English
4892,30718709669,English
4893,30738813026,English
4894,30315881967,English
4895,22427688532,English
4896,30267350475,English
4897,30699605967,English
4898,30361157378,English
4899,30747536932,English
4900,30101647309,English
4901,30282317253,English
4902,30600154940,English
4903,30528580268,English
4904,30467391650,English
4905,30469287007,English
4906,30567348071,English
4907,30150435265,English
4908,30739361583,English
4909,8178748737,English
4910,22516028825,English
4911,30746365061,English
4912,14312204243,English
4913,22299303368,English
4914,30728447500,English
4915,30697354738,English
4916,30748181082,English
4917,30743778260,English
4918,30666004061,English
4919,30137481196,English
4920,968846416,English
4921,76653804,English
4922,938435905,English
4923,30609294112,English
4924,4701970985,English
4925,30542597414,English
4926,30728448484,English
4927,30109919563,English
4928,30397667780,English
4929,30610006539,English
4930,76738359,English
4931,30637127444,English
4932,30737472391,English
4933,30137456625,English
4934,30473326870,English
4935,30628143641,English
4936,30341786924,English
4937,30716203614,English
4938,30292380025,English
4939,11913960688,English
4940,30231196213,English
4941,30728386000,English
4942,30699598439,English
4943,30733450488,English
4944,30346991183,English
4945,30744292233,English
4946,19197638509,English
4947,30137591781,English
4948,186741430,English
4949,22892819876,English
4950,30577408895,English
4951,30440510499,English
4952,30650046593,English
4953,944760790,English
4954,4305883377,English
4955,30503916334,English
4956,30738616320,English
4957,30602600347,English
4958,22833267653,English
4959,19683298213,English
4960,30618763587,English
4961,30629940840,English
4962,22118940533,English
4963,987184359,English
4964,30628749058,English
4965,30697550923,English
4966,206691317,English
4967,5467442033,English
4968,30643938470,English
4969,30599123998,English
4970,30540572430,English
4971,30453788928,English
4972,30583278193,English
4973,30013027383,English
4974,30713982352,English
4975,1227066368,English
4976,30748881311,English
4977,30509617299,English
4978,30732835336,English
4979,30669701328,English
4980,30692888939,English
4981,30665747103,English
4982,22416900288,English
4983,30623947829,English
4984,30575280044,English
4985,30654620957,English
4986,30612321143,English
4987,30079441512,English
4988,30695988368,English
4989,30607662774,English
4990,30604777215,English
4991,30738683202,English
4992,30519537765,English
4993,16844567718,English
4994,30364548410,English
4995,17030064520,English
4996,30699112642,English
4997,30641990094,English
4998,11801079367,English
4999,30575900337,English
5000,30619156356,English
5001,30618421863,English
5002,821601485,English
5003,30740750333,English
5004,30139874316,English
5005,21626685596,English
5006,22572751187,English
5007,30693169804,English
5008,30567122296,English
5009,30464044994,English
5010,30434758180,English
5011,22409924807,English
5012,22233323379,English
5013,30663015124,English
5014,30335450368,English
5015,30240818161,English
5016,30737517571,English
5017,30734220807,English
5018,30415984184,English
5019,19346640350,English
5020,30732881266,English
5021,22911424826,English
5022,70485757,English
5023,30265318147,English
5024,632782597,English
5025,30437842007,English
5026,30522310911,English
5027,355605560,English
5028,21293166612,English
5029,30636811003,English
5030,1257848789,English
5031,30745791340,English
5032,286507092,English
5033,12341622240,English
5034,30206947937,English
5035,30376666443,English
5036,30107649618,English
5037,30652059442,English
5038,30688729341,English
5039,30644515655,English
5040,30739486955,English
5041,30238566268,English
5042,22819339921,English
5043,30260101541,English
5044,22747517530,English
5045,7118763620,English
5046,30271170451,English
5047,30210712950,English
5048,30699839258,English
5049,30725196554,English
5050,30578483179,English
5051,1276784269,English
5052,30551328083,English
5053,30745961859,English
5054,30727509910,English
5055,30733220230,English
5056,30741668598,English
5057,30272818486,English
5058,30739524423,English
5059,30766341336,English
5060,30271225476,English
5061,30588923070,English
5062,30660191080,English
5063,30740588519,English
5064,30505009574,English
5065,30717093919,English
5066,30745151089,English
5067,21513301016,English
5068,5862694474,English
5069,30737249193,English
5070,30137587647,English
5071,30738527342,English
5072,30737711559,English
5073,22486746003,English
5074,886780125,English
5075,30616002510,English
5076,30420936183,English
5077,30591006617,English
5078,20474251870,English
5079,30366452793,English
5080,30733094287,English
5081,30625409959,English
5082,4435096316,English
5083,30713001361,English
5084,30032725916,English
5085,30620975869,English
5086,30734038016,English
5087,30643983961,English
5088,30625216345,English
5089,30642001570,English
5090,30627537917,English
5091,14782003162,English
5092,30309886416,English
5093,7645231785,English
5094,30643689028,English
5095,22802208605,English
5096,30662763724,English
5097,1025548184,English
5098,30733154782,English
5099,30738677043,English
5100,22408970110,English
5101,30081736355,English
5102,30192949008,English
5103,30738895156,English
5104,30538822629,English
5105,30508518214,English
5106,30707577005,English
5107,22494388257,English
5108,30497480342,English
5109,30134124680,English
5110,30697432714,English
5111,30603690992,English
5112,30605529215,English
5113,30065816806,English
5114,7828942301,English
5115,30268478601,English
5116,5985387028,French
5117,30597078102,English
5118,30648338256,English
5119,30037315893,English
5120,30657123591,English
5121,14121360514,English
5122,30289790077,English
5123,30603726912,English
5124,30764257971,English
5125,30692865488,English
5126,9507693821,English
5127,20653272601,English
5128,30631341979,English
5129,17703341291,English
5130,22556837476,English
5131,30625682738,English
5132,30717550503,English
5133,17355180073,English
5134,1097515163,English
5135,2457405014,English
5136,30372027136,English
5137,30064427843,English
5138,30744972193,English
5139,30163735751,English
5140,30573761878,English
5141,30738629575,English
5142,30406188257,English
5143,30575389636,English
5144,20379152424,English
5145,22773328744,English
5146,30159792771,English
5147,30694387073,English
5148,30728379226,English
5149,30382065490,English
5150,30514118018,English
5151,30043265000,English
5152,858878682,English
5153,30516887543,English
5154,30630948084,English
5155,1945207438,English
5156,30747664661,English
5157,30530870266,English
5158,30361293934,English
5159,30594252513,English
5160,820457780,English
5161,30224262367,English
5162,30137484017,English
5163,30742152107,English
5164,30451807883,English
5165,30357499205,English
5166,30720747895,English
5167,18247217793,English
5168,30551320882,English
5169,30651526806,English
5170,30712825466,English
5171,30321388955,English
5172,30405340930,English
5173,30137495360,English
5174,30368696281,English
5175,30699057703,English
5176,30461979026,English
5177,30452876705,English
5178,30591036412,English
5179,22461130188,English
5180,30658888173,English
5181,22535119701,English
5182,22513526694,English
5183,30699235526,English
5184,4388811546,English
5185,30326074483,English
5186,30128788308,English
5187,12171562711,English
5188,30714484198,English
5189,30265365713,English
5190,30699108340,English
5191,6692559499,English
5192,30715720058,English
5193,30697824549,English
5194,30722939678,English
5195,30402954297,English
5196,22608041528,English
5197,30278289184,English
5198,30551324211,English
5199,30599410969,English
5200,30749482407,English
5201,30695865100,English
5202,20233217495,English
5203,30352810120,English
5204,30133934813,English
5205,18825604082,English
5206,30649570124,English
5207,30688829708,English
5208,30742363173,English
5209,9395166485,English
